Job Title,Company Name,Company Location,Job Time,Job Location,Posting Date,Requirement,Job URL,Speciality,skills,skills_text,cleaned_skills,cleaned_skills_v2,cleaned_skills_text_v2
.net Developer,Waffarx ,"Zamalek, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 1 - 4 Yrs of Exp · IT/Software Development · .Net Framework · ASP.Net Web API · Transcat-SQL (T-SQL) · Model-View-Controller · Language Integrated Query · Databases · Entity Framework · Software Development · Windows Communication Foundation (WCF),https://wuzzuf.net/jobs/p/nqzedwdfwfuo-net-developer-waffarx-cairo-egypt,Backend,"['experienced', 'it/software development', '.net framework', 'asp.net web api', 'transcat-sql (t-sql)', 'model-view-controller', 'language integrated query', 'databases', 'entity framework', 'windows communication foundation (wcf)']",experienced it/software development .net framework asp.net web api transcat-sql (t-sql) model-view-controller language integrated query databases entity framework windows communication foundation (wcf),it/software development .net framework asp.net web api transcatsql tsql modelviewcontroller language integrated query databases entity windows communication foundation wcf,"['.net framework', 'asp.net web api', 'transcat-sql (t-sql)', 'model-view-controller', 'language integrated query', 'databases', 'entity framework', 'windows communication foundation (wcf)']",.net framework asp.net web api transcat-sql (t-sql) model-view-controller language integrated query databases entity framework windows communication foundation (wcf)
Computer Science & Computer Engineering Fresh Graduates,Confidential ,"Heliopolis, Cairo, Egypt",Full Time,On-site,2 months ago,Entry Level · 0 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Software Development · IBM Tools · ITSM · Software Engineering · SQL · DB2,https://wuzzuf.net/jobs/p/b8wrpxdpz2i9-computer-science-computer-engineering-fresh-graduates-cairo-egypt,Backend,"['entry level', 'it/software development', 'computer science', 'ibm tools', 'itsm', 'sql', 'db2']",entry level it/software development computer science ibm tools itsm sql db2,entry level it/software development computer science ibm tools itsm sql db2,"['computer science', 'ibm tools', 'itsm', 'sql', 'db2']",computer science ibm tools itsm sql db2
Junior Software Engineer,MegaSoft ,"Heliopolis, Cairo, Egypt",Full Time,On-site,2 months ago,Entry Level · 0 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · C++ · C# · .NET · Java · SQL · Network · Server Operating Systems · Information Technology (IT),https://wuzzuf.net/jobs/p/phxyyyqqyvan-junior-software-engineer-megasoft-cairo-egypt,Backend,"['entry level', 'it/software development', 'c++', 'c', '.net', 'java', 'sql', 'network', 'server operating systems']",entry level it/software development c++ c .net java sql network server operating systems,entry level it/software development c++ c .net java sql network server operating systems,"['c++', 'c', '.net', 'java', 'sql', 'network', 'server operating systems']",c++ c .net java sql network server operating systems
Senior Android Engineer,"Nile Bits, LLC ","6th of October, Giza, Egypt",Full Time,Remote,2 months ago,Experienced · 5 - 10 Yrs of Exp · IT/Software Development · Android Development · Kotlin · Agile Methodologies,https://wuzzuf.net/jobs/p/y0yymgctsfs2-senior-android-engineer-nile-bits-llc-giza-egypt,Mobile,"['experienced', 'it/software development', 'android development', 'kotlin', 'agile methodologies']",experienced it/software development android development kotlin agile methodologies,it/software development android kotlin agile methodologies,"['android development', 'kotlin', 'agile methodologies']",android development kotlin agile methodologies
Sales Software Account Manager,Roaya ,"Maadi, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 3 - 5 Yrs of Exp · Customer Service/Support · IT/Software Development · Sales/Retail · Sales · Software Engineering · Information Technology (IT) · Customer Servic,https://wuzzuf.net/jobs/p/u3wufyyuqlee-sales-software-account-manager-roaya-cairo-egypt,Full Stack,"['experienced', 'customer service/support', 'it/software development', 'sales/retail', 'sales', 'customer servic']",experienced customer service/support it/software development sales/retail sales customer servic,customer service/support it/software development sales servic,"['sales', 'customer servic']",sales customer servic
Senior Full Stack Developer,OrobaSoft ,"Cairo, Egypt",Full Time,Remote,2 months ago,Experienced · 4 - 5 Yrs of Exp · males_only · IT/Software Development · Engineering - Telecom/Technology · Full Stack · Software Development · Microservice Architecture · ASP.NET Core · JavaScript · Front-End Development · HTML · CSS,https://wuzzuf.net/jobs/p/nw8zdbhgmehp-senior-full-stack-developer-orobasoft-cairo-egypt,Full Stack,"['experienced', 'it/software development', 'full stack', 'microservice architecture', 'asp.net core', 'javascript', 'front-end development', 'html', 'css']",experienced it/software development full stack microservice architecture asp.net core javascript front-end development html css,it/software development full stack microservice architecture asp.net core javascript frontend html css,"['full stack', 'microservice architecture', 'asp.net core', 'javascript', 'front-end development', 'html', 'css']",full stack microservice architecture asp.net core javascript front-end development html css
Senior Flutter Mobile Application Developer,OrobaSoft ,"Cairo, Egypt",Full Time,Remote,2 months ago,Experienced · 4+ Yrs of Exp · males_only · IT/Software Development · Engineering - Telecom/Technology · Flutter · Mobile Application Development · Cross-Platform Development · UI/UX Design · RESTful API Integration · Agile Methodologies · Version Control (Git) · Problem Solving,https://wuzzuf.net/jobs/p/y5bi9rmcyujm-senior-flutter-mobile-application-developer-orobasoft-cairo-egypt,Mobile,"['experienced', 'it/software development', 'flutter', 'mobile application development', 'cross-platform development', 'ui/ux design', 'restful api integration', 'agile methodologies', 'version control (git)', 'problem solving']",experienced it/software development flutter mobile application development cross-platform development ui/ux design restful api integration agile methodologies version control (git) problem solving,it/software development flutter mobile application crossplatform ui/ux design restful api integration agile methodologies version control git problem solving,"['flutter', 'mobile application development', 'cross-platform development', 'ui/ux design', 'restful api integration', 'agile methodologies', 'version control (git)', 'problem solving']",flutter mobile application development cross-platform development ui/ux design restful api integration agile methodologies version control (git) problem solving
Sales Account Executive,"Izam, inc. ","Smart Village, Giza, Egypt",Full Time,On-site,2 months ago,Entry Level · 1 - 3 Yrs of Exp · Business Development · IT/Software Development · Sales/Retail · Negotiation · Communication Skills · Sales · Sales Skills · Customer Service · Sales Target · Eng,https://wuzzuf.net/jobs/p/klpi0te6swgj-sales-account-executive-izam-inc-giza-egypt,Full Stack,"['entry level', 'business development', 'it/software development', 'sales/retail', 'negotiation', 'communication skills', 'sales', 'sales skills', 'customer service', 'sales target', 'eng']",entry level business development it/software development sales/retail negotiation communication skills sales sales skills customer service sales target eng,entry level business development it/software negotiation communication skills sales customer service target eng,"['business development', 'negotiation', 'communication skills', 'sales', 'sales skills', 'customer service', 'sales target', 'eng']",business development negotiation communication skills sales sales skills customer service sales target eng
Frontend Developer – Flutter (Realtime Voice & Social App),Confidential ,"Sahel, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 2+ Yrs of Exp · Creative/Design/Art · IT/Software Development · Flutter · Dart · Mobile App Development · Real-Time Communication · UI/UX Design · WebSockets · Problem Solving · Agile Methodolog,https://wuzzuf.net/jobs/p/sfwvqyx5wgik-frontend-developer-flutter-realtime-voice-social-app-cairo-egypt,Mobile,"['experienced', 'creative/design/art', 'it/software development', 'flutter', 'dart', 'mobile app development', 'real-time communication', 'ui/ux design', 'websockets', 'problem solving', 'agile methodolog']",experienced creative/design/art it/software development flutter dart mobile app development real-time communication ui/ux design websockets problem solving agile methodolog,creative/design/art it/software development flutter dart mobile app realtime communication ui/ux design websockets problem solving agile methodolog,"['creative/design/art', 'flutter', 'dart', 'mobile app development', 'real-time communication', 'ui/ux design', 'websockets', 'problem solving', 'agile methodolog']",creative/design/art flutter dart mobile app development real-time communication ui/ux design websockets problem solving agile methodolog
Backend Developer (Mobile Application),Confidential ,"Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 3+ Yrs of Exp · IT/Software Development · Node.js · Microservice Architecture · API Development · Database Management · GraphQL · WebRTC · Typescript · TypeGraphQL · PostgreSQL,https://wuzzuf.net/jobs/p/aarixuqbe2k0-backend-developer-mobile-application-cairo-egypt,Backend,"['experienced', 'it/software development', 'node.js', 'microservice architecture', 'api development', 'database management', 'graphql', 'webrtc', 'typescript', 'typegraphql', 'postgresql']",experienced it/software development node.js microservice architecture api development database management graphql webrtc typescript typegraphql postgresql,it/software development node.js microservice architecture api database management graphql webrtc typescript typegraphql postgresql,"['node.js', 'microservice architecture', 'api development', 'database management', 'graphql', 'webrtc', 'typescript', 'typegraphql', 'postgresql']",node.js microservice architecture api development database management graphql webrtc typescript typegraphql postgresql
Senior Laravel + Vue.js Engineer,EL KHETA ,"San Stefano, Alexandria, Egypt",Full Time,Remote,2 months ago,Experienced · 5+ Yrs of Exp · IT/Software Development · Laravel · PHP · Vue.js · Vue 3 · JavaScript · Typescript · GraphQL · REST API · MySQL,https://wuzzuf.net/jobs/p/aqch4za1wlrr-senior-laravel-vuejs-engineer-el-kheta-alexandria-egypt,Full Stack,"['experienced', 'it/software development', 'laravel', 'php', 'vue.js', 'vue 3', 'javascript', 'typescript', 'graphql', 'rest api', 'mysql']",experienced it/software development laravel php vue.js vue 3 javascript typescript graphql rest api mysql,it/software development laravel php vue.js vue 3 javascript typescript graphql rest api mysql,"['laravel', 'php', 'vue.js', 'vue 3', 'javascript', 'typescript', 'graphql', 'rest api', 'mysql']",laravel php vue.js vue 3 javascript typescript graphql rest api mysql
Senior PHP Laravel Developer,PentaValue   ,"Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 4 - 7 Yrs of Exp · IT/Software Development · Laravel Framework · Lumion · OOP · Git/GitFlow · OWASP · S3/MinIO · Webhooks · Elasticsearch/Meilisearch · Livewir,https://wuzzuf.net/jobs/p/on5xa0yhhb6x-senior-php-laravel-developer-pentavalue-cairo-egypt,Backend,"['experienced', 'it/software development', 'laravel framework', 'lumion', 'oop', 'git/gitflow', 'owasp', 's3/minio', 'webhooks', 'elasticsearch/meilisearch', 'livewir']",experienced it/software development laravel framework lumion oop git/gitflow owasp s3/minio webhooks elasticsearch/meilisearch livewir,it/software development laravel framework lumion oop git/gitflow owasp s3/minio webhooks elasticsearch/meilisearch livewir,"['laravel framework', 'lumion', 'oop', 'git/gitflow', 'owasp', 's3/minio', 'webhooks', 'elasticsearch/meilisearch', 'livewir']",laravel framework lumion oop git/gitflow owasp s3/minio webhooks elasticsearch/meilisearch livewir
Senior Full-Stack Developer (Node.js + React),PentaValue   ,"Nasr City, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 4 - 7 Yrs of Exp · IT/Software Development · NestJS · TypeScript · Next.js · WebSockets · OpenAPI · NextAuth/Auth0 · Redis · AntD · AWS/GCP,https://wuzzuf.net/jobs/p/gn4r3ul8sqob-senior-full-stack-developer-nodejs-react-pentavalue-cairo-egypt,Backend,"['experienced', 'it/software development', 'nestjs', 'typescript', 'next.js', 'websockets', 'openapi', 'nextauth/auth0', 'redis', 'antd', 'aws/gcp']",experienced it/software development nestjs typescript next.js websockets openapi nextauth/auth0 redis antd aws/gcp,it/software development nestjs typescript next.js websockets openapi nextauth/auth0 redis antd aws/gcp,"['nestjs', 'typescript', 'next.js', 'websockets', 'openapi', 'nextauth/auth0', 'redis', 'antd', 'aws/gcp']",nestjs typescript next.js websockets openapi nextauth/auth0 redis antd aws/gcp
Training Manager,IT Pillars ,"Nasr City, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Training/Instructor · Training · Information Technology (IT) · Technical Trainer · IT Solutions · ITIL · IT Service Management · CCNA,https://wuzzuf.net/jobs/p/xuam5ta2xxjl-training-manager-it-pillars-cairo-egypt,Quality Control,"['experienced', 'it/software development', 'training/instructor', 'training', 'technical trainer', 'it solutions', 'itil', 'it service management', 'ccna']",experienced it/software development training/instructor training technical trainer it solutions itil it service management ccna,it/software development training/instructor training technical trainer solutions itil service management ccna,"['training/instructor', 'training', 'technical trainer', 'it solutions', 'itil', 'it service management', 'ccna']",training/instructor training technical trainer it solutions itil it service management ccna
Devops Engineer,Exab ,"Cairo, Egypt",Internship,On-site,2 months ago,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · DevOps · Cloud Computing · CI/CD · Infrastructure as Code · Automation · Monitoring · Security,https://wuzzuf.net/internship/glaej8unjz78-devops-engineer-exab-cairo-egypt,Backend,"['entry level', 'installation/maintenance/repair', 'it/software development', 'devops', 'cloud computing', 'ci/cd', 'infrastructure as code', 'automation', 'monitoring', 'security']",entry level installation/maintenance/repair it/software development devops cloud computing ci/cd infrastructure as code automation monitoring security,entry level it/software development devops cloud computing ci/cd infrastructure as code automation monitoring security,"['devops', 'cloud computing', 'ci/cd', 'infrastructure as code', 'automation', 'monitoring', 'security']",devops cloud computing ci/cd infrastructure as code automation monitoring security
AI Automation Engineer,Confidential ,"Cairo, Egypt",Full Time,Remote,2 months ago,Experienced · 3+ Yrs of Exp · IT/Software Development · n8n · CRM · Python,https://wuzzuf.net/jobs/p/dvgqnmzenvut-ai-automation-engineer-cairo-egypt,Backend,"['experienced', 'it/software development', 'n8n', 'crm', 'python']",experienced it/software development n8n crm python,it/software development n8n crm python,"['n8n', 'crm', 'python']",n8n crm python
Flutter Developer,sufrah ,"Cairo, Egypt",Full Time,Remote,2 months ago,Entry Level · 1+ Yrs of Exp · IT/Software Development · Flutter Developer · Flutter & Dart (cross-platform development) · Dart Programming · Mobile Development · Cross-Platform Applications · User Interface (UI) Design · User Experience (UX) Principles · Widgets · API Integration,https://wuzzuf.net/jobs/p/bpwgqs7gyeds-flutter-developer-sufrah-cairo-egypt,Mobile,"['entry level', 'it/software development', 'flutter developer', 'flutter  dart (cross-platform development)', 'dart programming', 'mobile development', 'cross-platform applications', 'user interface (ui) design', 'user experience (ux) principles', 'widgets', 'api integration']",entry level it/software development flutter developer flutter  dart (cross-platform development) dart programming mobile development cross-platform applications user interface (ui) design user experience (ux) principles widgets api integration,entry level it/software development flutter developer dart crossplatform programming mobile applications user interface ui design experience ux principles widgets api integration,"['flutter developer', 'flutter  dart (cross-platform development)', 'dart programming', 'mobile development', 'cross-platform applications', 'user interface (ui) design', 'user experience (ux) principles', 'widgets', 'api integration']",flutter developer flutter  dart (cross-platform development) dart programming mobile development cross-platform applications user interface (ui) design user experience (ux) principles widgets api integration
Flutter Developer,DEVOPSOLUTION ,"Nasr City, Cairo, Egypt",Full Time,Hybrid,2 months ago,Experienced · 3 - 5 Yrs of Exp · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · Android · APIs · Computer Science · Development · flutter · Git · Information Technology (IT),https://wuzzuf.net/jobs/p/lb5kxkusezvz-flutter-developer-devopsolution-cairo-egypt,Mobile,"['experienced', 'creative/design/art', 'it/software development', 'android', 'apis', 'computer science', 'development', 'flutter', 'git']",experienced creative/design/art it/software development android apis computer science development flutter git,creative/design/art it/software development android apis computer science flutter git,"['creative/design/art', 'android', 'apis', 'computer science', 'development', 'flutter', 'git']",creative/design/art android apis computer science development flutter git
Senior Full Stack Developer (.NET and Angular),DEVOPSOLUTION ,"Nasr City, Cairo, Egypt",Full Time,Hybrid,2 months ago,Experienced · 4 - 8 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · .NET Development · C# · MVC · ASP.NET · Angular · Typescript · HTML5 · CSS3,https://wuzzuf.net/jobs/p/k26sbyc8l21b-senior-full-stack-developer-net-and-angular-devopsolution-cairo-egypt,Full Stack,"['experienced', 'it/software development', '.net development', 'c', 'mvc', 'asp.net', 'angular', 'typescript', 'html5', 'css3']",experienced it/software development .net development c mvc asp.net angular typescript html5 css3,it/software development .net c mvc asp.net angular typescript html5 css3,"['.net development', 'c', 'mvc', 'asp.net', 'angular', 'typescript', 'html5', 'css3']",.net development c mvc asp.net angular typescript html5 css3
Senior PHP Developer,Boca Pro  ,"Maadi, Cairo, Egypt",Full Time,Hybrid,2 months ago,Experienced · 5 - 8 Yrs of Exp · IT/Software Development · CSS · Computer Science · PHP · Software · SQL · TailwindCSS · AlpineJS · Livewire · Larav,https://wuzzuf.net/jobs/p/kujbsduntoas-senior-php-developer-boca-pro-cairo-egypt,Full Stack,"['experienced', 'it/software development', 'css', 'computer science', 'php', 'sql', 'tailwindcss', 'alpinejs', 'livewire', 'larav']",experienced it/software development css computer science php sql tailwindcss alpinejs livewire larav,it/software development css computer science php sql tailwindcss alpinejs livewire larav,"['css', 'computer science', 'php', 'sql', 'tailwindcss', 'alpinejs', 'livewire', 'larav']",css computer science php sql tailwindcss alpinejs livewire larav
Database Administrator,Erada ,"Maadi, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 4 - 7 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Python · Shell Scripting · MongoDB · Secure Sh,https://wuzzuf.net/jobs/p/s7vt4duqksxb-database-administrator-erada-cairo-egypt,Backend,"['experienced', 'installation/maintenance/repair', 'it/software development', 'python', 'shell scripting', 'mongodb', 'secure sh']",experienced installation/maintenance/repair it/software development python shell scripting mongodb secure sh,it/software development python shell scripting mongodb secure sh,"['python', 'shell scripting', 'mongodb', 'secure sh']",python shell scripting mongodb secure sh
Application Support Engineer,Erada ,"Maadi, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 3 - 5 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · JIRA · PostgreSQL · Oracle · SQL · Support Servic,https://wuzzuf.net/jobs/p/qa6nesldudjf-application-support-engineer-erada-cairo-egypt,Mobile,"['experienced', 'installation/maintenance/repair', 'it/software development', 'jira', 'postgresql', 'oracle', 'sql', 'support servic']",experienced installation/maintenance/repair it/software development jira postgresql oracle sql support servic,it/software development jira postgresql oracle sql support servic,"['jira', 'postgresql', 'oracle', 'sql', 'support servic']",jira postgresql oracle sql support servic
Lead Software Engineer (Node.js),Erada ,"Maadi, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 6+ Yrs of Exp · Banking · IT/Software Development · Engineering - Telecom/Technology · AWS Cloud · Microsoft Azure · DDD · Financial Services · FinTech · Loan Manag,https://wuzzuf.net/jobs/p/fkwei8l4zvmy-lead-software-engineer-nodejs-erada-cairo-egypt,Backend,"['experienced', 'banking', 'it/software development', 'aws cloud', 'microsoft azure', 'ddd', 'financial services', 'fintech', 'loan manag']",experienced banking it/software development aws cloud microsoft azure ddd financial services fintech loan manag,banking it/software development aws cloud microsoft azure ddd financial services fintech loan manag,"['banking', 'aws cloud', 'microsoft azure', 'ddd', 'financial services', 'fintech', 'loan manag']",banking aws cloud microsoft azure ddd financial services fintech loan manag
Product Owner,Erada ,"Maadi, Cairo, Egypt",Full Time,On-site,2 months ago,Entry Level · 1+ Yrs of Exp · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · UX Design · UX · B2B · E-Commerce · financial products · product management. · JIRA,https://wuzzuf.net/jobs/p/fc9wj7cs8tn8-product-owner-erada-cairo-egypt,UI/UX,"['entry level', 'it/software development', 'project/program management', 'ux design', 'ux', 'b2b', 'e-commerce', 'financial products', 'product management.', 'jira']",entry level it/software development project/program management ux design ux b2b e-commerce financial products product management. jira,entry level it/software development project/program management ux design b2b ecommerce financial products product management. jira,"['project/program management', 'ux design', 'ux', 'b2b', 'e-commerce', 'financial products', 'product management.', 'jira']",project/program management ux design ux b2b e-commerce financial products product management. jira
Sales Account Manager,3 Technology ,"New Cairo, Cairo, Egypt",Full Time,On-site,2 months ago,Entry Level · 1 - 5 Yrs of Exp · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · Presentation Skills · Problem Solving · Account Management · Business Development · Communication · Negotiatio,https://wuzzuf.net/jobs/p/yscztsnrbnfc-sales-account-manager-3-technology-cairo-egypt,Full Stack,"['entry level', 'it/software development', 'sales/retail', 'presentation skills', 'problem solving', 'account management', 'business development', 'communication', 'negotiatio']",entry level it/software development sales/retail presentation skills problem solving account management business development communication negotiatio,entry level it/software development presentation skills problem solving account management business communication negotiatio,"['presentation skills', 'problem solving', 'account management', 'business development', 'communication', 'negotiatio']",presentation skills problem solving account management business development communication negotiatio
Customer Support Representative,Confidential ,"Cairo, Egypt",Full Time,Remote,2 months ago,Experienced · 1 - 5 Yrs of Exp · Customer Service/Support · Hospitality/Hotels/Food Services · IT/Software Development · Customer Support · Customer Service · Customer Care · Call Center · English · Arabic · Written English,https://wuzzuf.net/jobs/p/sowmivzrdcww-customer-support-representative-cairo-egypt,Quality Control,"['experienced', 'customer service/support', 'hospitality/hotels/food services', 'it/software development', 'customer support', 'customer service', 'customer care', 'call center', 'english', 'arabic', 'written english']",experienced customer service/support hospitality/hotels/food services it/software development customer support customer service customer care call center english arabic written english,customer service/support hospitality/hotels/food services it/software development support service care call center english arabic written,"['hospitality/hotels/food services', 'customer support', 'customer service', 'customer care', 'call center', 'english', 'arabic', 'written english']",hospitality/hotels/food services customer support customer service customer care call center english arabic written english
Data & BI Engineering Technical lead,Al Ahly Momkn for e-payment ,"Maadi, Cairo, Egypt",Full Time,Hybrid,2 months ago,Experienced · 6 - 8 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Python · Apache Spark · kafka · airflow · ODS · DDS · Linux and Windows Server OS and Oracle/MySQL/MS-SQL DB,https://wuzzuf.net/jobs/p/iawrgmaayolu-data-bi-engineering-technical-lead-al-ahly-momkn-for-e-payment-cairo-egypt,Data Analysis,"['experienced', 'it/software development', 'python', 'apache spark', 'kafka', 'airflow', 'ods', 'dds', 'linux and windows server os and oracle/mysql/ms-sql db']",experienced it/software development python apache spark kafka airflow ods dds linux and windows server os and oracle/mysql/ms-sql db,it/software development python apache spark kafka airflow ods dds linux and windows server os oracle/mysql/mssql db,"['python', 'apache spark', 'kafka', 'airflow', 'ods', 'dds', 'linux and windows server os and oracle/mysql/ms-sql db']",python apache spark kafka airflow ods dds linux and windows server os and oracle/mysql/ms-sql db
Senior Backend Developer- Dotnet,GET Group- Egypt ,"Sheraton, Cairo, Egypt",Full Time,Hybrid,2 months ago,Experienced · 5+ Yrs of Exp · IT/Software Development · .Net · .Net Framework · Microsoft Azure · AWS · SQL Server · MySQL · ASP.Net Web API · Problem Solving,https://wuzzuf.net/jobs/p/j5vckwtqyka2-senior-backend-developer-dotnet-get-group-egypt-cairo-egypt,Backend,"['experienced', 'it/software development', '.net', '.net framework', 'microsoft azure', 'aws', 'sql server', 'mysql', 'asp.net web api', 'problem solving']",experienced it/software development .net .net framework microsoft azure aws sql server mysql asp.net web api problem solving,it/software development .net framework microsoft azure aws sql server mysql asp.net web api problem solving,"['.net', '.net framework', 'microsoft azure', 'aws', 'sql server', 'mysql', 'asp.net web api', 'problem solving']",.net .net framework microsoft azure aws sql server mysql asp.net web api problem solving
Odoo Functional Support Agent,Aliaict ,"Nasr City, Cairo, Egypt",Full Time,Hybrid,2 months ago,Experienced · 2 - 5 Yrs of Exp · Customer Service/Support · IT/Software Development · Engineering - Telecom/Technology · Odoo ERP · Application Support · Troubleshooting · Customer Service · Business Process Analysis · Remote Support · Documentation,https://wuzzuf.net/jobs/p/dy09xrixk6sf-odoo-functional-support-agent-aliaict-cairo-egypt,Quality Control,"['experienced', 'customer service/support', 'it/software development', 'odoo erp', 'application support', 'troubleshooting', 'customer service', 'business process analysis', 'remote support', 'documentation']",experienced customer service/support it/software development odoo erp application support troubleshooting customer service business process analysis remote support documentation,customer service/support it/software development odoo erp application support troubleshooting service business process analysis remote documentation,"['odoo erp', 'application support', 'troubleshooting', 'customer service', 'business process analysis', 'remote support', 'documentation']",odoo erp application support troubleshooting customer service business process analysis remote support documentation
Cloud Engineer,Roaya ,"Maadi, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 1 - 3 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Vmware · Information Technology (IT) · Software Installatio,https://wuzzuf.net/jobs/p/muuf7hvp8oxp-cloud-engineer-roaya-cairo-egypt,Backend,"['experienced', 'it/software development', 'vmware', 'software installatio']",experienced it/software development vmware software installatio,it/software development vmware installatio,"['vmware', 'software installatio']",vmware software installatio
Senior Backend Developer PHP / Laravel,Sulfah ,"Maadi, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 5 - 10 Yrs of Exp · IT/Software Development · Software Development · Software Engineering · Back-End Development · PHP Development · Laravel Framework,https://wuzzuf.net/jobs/p/eeazdn27vlne-senior-backend-developer-php-laravel-sulfah-cairo-egypt,Backend,"['experienced', 'it/software development', 'back-end development', 'php development', 'laravel framework']",experienced it/software development back-end development php development laravel framework,it/software development backend php laravel framework,"['back-end development', 'php development', 'laravel framework']",back-end development php development laravel framework
Data Analytics Engineer,Erada ,"Maadi, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 3+ Yrs of Exp · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Analysis · analytical · Computer Science · Data Analytics · Engineering · Information Technology (IT) · Software Engineering,https://wuzzuf.net/jobs/p/4qzqv42fmdgt-data-analytics-engineer-erada-cairo-egypt,Data Analysis,"['experienced', 'it/software development', 'analyst/research', 'analysis', 'analytical', 'computer science', 'data analytics']",experienced it/software development analyst/research analysis analytical computer science data analytics,it/software development analyst/research analysis analytical computer science data analytics,"['analyst/research', 'analysis', 'analytical', 'computer science', 'data analytics']",analyst/research analysis analytical computer science data analytics
MS Dynamics F&O Functional Consultant,Al Ahly Momkn for e-payment ,"Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 3 - 5 Yrs of Exp · Accounting/Finance · IT/Software Development · Microsoft Dynamics 365 F&O · User Training & Suppor,https://wuzzuf.net/jobs/p/acjfmzyw0suu-ms-dynamics-fo-functional-consultant-al-ahly-momkn-for-e-payment-cairo-egypt,Full Stack,"['experienced', 'accounting/finance', 'it/software development', 'microsoft dynamics 365 fo', 'user training  suppor']",experienced accounting/finance it/software development microsoft dynamics 365 fo user training  suppor,accounting/finance it/software development microsoft dynamics 365 fo user training suppor,"['accounting/finance', 'microsoft dynamics 365 fo', 'user training  suppor']",accounting/finance microsoft dynamics 365 fo user training  suppor
MS Dynamics F&O Technical Consultant,Al Ahly Momkn for e-payment ,"Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 3 - 5 Yrs of Exp · IT/Software Development · Microsoft Dynamics 365 F&O · X++ Programming · Agile Methodologies · Data Migration · SQL Server,https://wuzzuf.net/jobs/p/fwglhwrjeybq-ms-dynamics-fo-technical-consultant-al-ahly-momkn-for-e-payment-cairo-egypt,Backend,"['experienced', 'it/software development', 'microsoft dynamics 365 fo', 'x++ programming', 'agile methodologies', 'data migration', 'sql server']",experienced it/software development microsoft dynamics 365 fo x++ programming agile methodologies data migration sql server,it/software development microsoft dynamics 365 fo x++ programming agile methodologies data migration sql server,"['microsoft dynamics 365 fo', 'x++ programming', 'agile methodologies', 'data migration', 'sql server']",microsoft dynamics 365 fo x++ programming agile methodologies data migration sql server
Front-End Developer,HiRemoters ,"Maadi, Cairo, Egypt",Full Time,Remote,2 months ago,Experienced · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · React · React.js · next.js · CSS · prisma · AWS,https://wuzzuf.net/jobs/p/mqimxivq1jpc-front-end-developer-hiremoters-cairo-egypt,Full Stack,"['experienced', 'it/software development', 'react', 'react.js', 'next.js', 'css', 'prisma', 'aws']",experienced it/software development react react.js next.js css prisma aws,it/software development react react.js next.js css prisma aws,"['react', 'react.js', 'next.js', 'css', 'prisma', 'aws']",react react.js next.js css prisma aws
Quality Assurance Specialist,Dolf ,"Heliopolis, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 3+ Yrs of Exp · IT/Software Development · Quality · Education · Quality Assurance · Content · Digital · Quality Control · Software Testing · SCORM Complianc,https://wuzzuf.net/jobs/p/8ufa2q8xobgt-quality-assurance-specialist-dolf-cairo-egypt,Software Tester,"['experienced', 'it/software development', 'quality', 'education', 'quality assurance', 'content', 'digital', 'quality control', 'software testing', 'scorm complianc']",experienced it/software development quality education quality assurance content digital quality control software testing scorm complianc,it/software development quality education assurance content digital control testing scorm complianc,"['quality', 'education', 'quality assurance', 'content', 'digital', 'quality control', 'software testing', 'scorm complianc']",quality education quality assurance content digital quality control software testing scorm complianc
