course_id,course_title,url,level,subject,FrameWork,Language
957362,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,All Levels,Web / FrontEnd,Angular,-
343816,Learn SASS and improve your CSS,https://www.udemy.com/write-clean-css-using-sass/,All Levels,Web / FrontEnd,-,CSS
1127988,Angular Tutorial For Beginners,https://www.udemy.com/angular-tutorial-for-beginners/,Beginner Level,Web / FrontEnd,Angular,-
1079624,HTML and CSS for Absolute Beginners,https://www.udemy.com/html-and-css-for-absolute-beginners-with-examples/,All Levels,Web / FrontEnd,-,HTML/CSS
746790,"JavaScript, jQuery and Ajax",https://www.udemy.com/ajax-calls-the-simplest-way/,All Levels,JavaScript Library,jQuery,-
647564,React: Learn ReactJS Fundamentals for Front-End Developers,https://www.udemy.com/react-fundamentals-frontend-developers/,All Levels,Web / FrontEnd,React,-
963378,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,Intermediate Level,Web / FrontEnd,-,javascript
1239022,How To Create A Real Estate Website With Wordpress 2017,https://www.udemy.com/how-to-create-a-real-estate-website-with-wordpress-2017/,Beginner Level,WordPress,WordPress,-
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,https://www.udemy.com/build-responsive-websites-with-html5-and-css3-from-scratch/,All Levels,Web / FrontEnd,-,HTML/CSS
565384,Introduction to Modern Programming with PHP,https://www.udemy.com/introduction-to-modern-programming-with-php/,Beginner Level,Backend,PHP,-
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,https://www.udemy.com/html-introduction-course-learn-html-in-2-hours/,All Levels,Web / FrontEnd,-,HTML/CSS
340844,Learn HTML & CSS: How To Start Your Web Development Career,https://www.udemy.com/how-i-landed-a-web-development-job-earned-5k-freelancing/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1227322,React vs Angular vs Vue.js by Example,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,Beginner Level,Web / FrontEnd,React,-
792703,Create WordPress Plugins,https://www.udemy.com/create-wordpress-plugins/,All Levels,WordPress,WordPress,-
1246622,Build and Deploy a LAMP server on AWS,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,Beginner Level,Cloud,AWS,-
679158,Build your own Beautiful Blog in WordPress + SEO,https://www.udemy.com/learn-to-create-an-amazing-wordpress-blog-start-to-finish/,All Levels,WordPress,WordPress,-
808622,AngularJS Authentication: Secure Your App with Auth0,https://www.udemy.com/angularjs-authentication-with-auth0/,All Levels,Web / FrontEnd,Angular,-
1248974,Learn Bootstrap 4 by Example,https://www.udemy.com/learn-bootstrap-4-by-example/,All Levels,Web / FrontEnd,Bootstrap,-
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,https://www.udemy.com/complete-woocommerce-plugin-tutorial-for-wordpress-2017/,Beginner Level,WordPress,WordPress,-
1041426,How To Build And Make A Wordpress Website From Scratch 2017,https://www.udemy.com/how-to-build-and-make-a-wordpress-website-from-scratch-2017/,All Levels,WordPress,WordPress,-
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,Beginner Level,Desktop,Docker,-
1102962,Angular Material - Quickstart,https://www.udemy.com/styling-angular-applications-with-angular-material/,Beginner Level,Web / FrontEnd,Angular,-
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,https://www.udemy.com/html-and-css-for-beginners-crash-course-learn-fast-easy/,All Levels,Web / FrontEnd,-,HTML/CSS
186096,"Core: A Web App Reference Guide for Django, Python, and More",https://www.udemy.com/coding-for-entrepreneurs-core/,All Levels,Backend,Django ,-
832478,"JSON with Java APIs, jQuery and JSON REST Web Services",https://www.udemy.com/learn-json-with-java-apis-jquery-and-rest/,Beginner Level,JavaScript Library,jQuery,-
708578,Bootstrap 4 Quick Start: Code Modern Responsive Websites,https://www.udemy.com/bootstrap-4/,All Levels,Web / FrontEnd,Bootstrap,-
1050632,"Complete Web Development with HTML, CSS and Javascript",https://www.udemy.com/complete-web-development-with-html-css-and-javascript/,Intermediate Level,Web / FrontEnd,-,javascript
924216,Django For Beginners,https://www.udemy.com/django-for-beginners/,Beginner Level,Backend,Django ,-
1038538,Introduction to QGIS Python Programming,https://www.udemy.com/introduction-to-qgis-python-programming/,Beginner Level,Python,Python,-
421018,Learning Object-Oriented JavaScript,https://www.udemy.com/learning-object-oriented-javascript/,Intermediate Level,Web / FrontEnd,-,javascript
768612,Bootstrap Tutorial for Beginners,https://www.udemy.com/bootstrap-tutorial-for-beginners/,Beginner Level,Web / FrontEnd,Bootstrap,-
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,https://www.udemy.com/single-page-layout-with-bootstrap/,All Levels,Web / FrontEnd,Bootstrap,-
59535,HTML for Beginners,https://www.udemy.com/hmtl5-training/,Beginner Level,Web / FrontEnd,-,HTML
1063430,How to Build WordPress Themes: A Web Designer's Guide,https://www.udemy.com/how-to-build-wordpress-themes/,Intermediate Level,WordPress,WordPress,-
520302,Learn to make an HTML 5 website with a video background,https://www.udemy.com/learn-to-make-an-html-5-website-with-a-video-background/,All Levels,Web / FrontEnd,-,HTML/CSS
774648,Learn Authentication With ASP.NET Identity Security 2017,https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/,All Levels,Backend,.NET,C#
1116366,HTML and CSS Foundations,https://www.udemy.com/html-and-css-foundations/,Beginner Level,Web / FrontEnd,-,HTML/CSS
523312,Python Web Programming,https://www.udemy.com/python-web-programming/,Beginner Level,Python,Python,-
884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,All Levels,Backend,PHP,-
904890,React for visual learners,https://www.udemy.com/react-for-visual-learners/,All Levels,Web / FrontEnd,React,-
255878,Learn to Create Advance Responsive Websites With Bootstrap,https://www.udemy.com/responsive-website-with-bootstrap/,All Levels,Web / FrontEnd,Bootstrap,-
1052518,Master the Art of Web Design with HTML & CSS,https://www.udemy.com/html-css-beginners/,All Levels,Web / FrontEnd,-,HTML/CSS
425086,Implementing a Data Warehouse with SQL Server 2012 ,https://www.udemy.com/implementing-a-data-warehouse-with-sql-server-2012/,All Levels,Data Analysis,SQL,-
420982,Learning 200 jQuery Functions with 800 Examples,https://www.udemy.com/jquery-foundation/,All Levels,JavaScript Library,jQuery,-
1075570,Perfect React JS Course - Understand Relevant Details,https://www.udemy.com/perfect-react-js-course/,Beginner Level,Web / FrontEnd,React,-
699618,Learn HTML And CSS From Scratch,https://www.udemy.com/html-and-css-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1166070,Complete Bootstrap 4 course - build 3 projects,https://www.udemy.com/bootstrap-4-tutorials/,All Levels,Web / FrontEnd,Bootstrap,-
922750,HTML : HTML Awesomeness,https://www.udemy.com/html-awesomeness/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1201054,Build CRUD Application - PHP & Mysql,https://www.udemy.com/build-crud-application-php-mysql/,Beginner Level,Data Analysis,SQL,-
177912,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/angularjs/,All Levels,Web / FrontEnd,Angular,-
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,https://www.udemy.com/psd-to-responsive-html5-css3-with-bootstrap-3/,Beginner Level,Web / FrontEnd,Bootstrap,-
1031780,Ready for Production with Spring Boot Actuator,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/,Intermediate Level,Java,Spring,-
511934,AngularJS For Beginners,https://www.udemy.com/angularjs-for-beginners-udemy/,All Levels,Web / FrontEnd,Angular,-
693726,Mastering Meteor: Reactive Full Stack JavaScript,https://www.udemy.com/mastering-meteor-reactive-full-stack-javascript/,Expert Level,Web / FrontEnd,React,-
365426,Build A Professional Wordpress Website In An Hour,https://www.udemy.com/build-a-professional-wordpress-website-in-an-hour/,All Levels,WordPress,WordPress,-
733694,How to create a  video blog with WordPress,https://www.udemy.com/how-to-create-a-blog-with-wordpress-video-blog/,All Levels,WordPress,WordPress,-
818958,PHP For WordPress Development,https://www.udemy.com/php-for-wordpress-development/,Beginner Level,Backend,PHP,-
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/,Beginner Level,WordPress,WordPress,-
740762,Learn Top Ten PHP FrameWorks By Building Projects,https://www.udemy.com/learn-top-ten-php-frameworks-by-building-projects/,All Levels,Backend,PHP,-
646056,How to Make a Video Blog Website From Scratch w/ Wordpress ,https://www.udemy.com/how-to-make-a-video-blog-website/,All Levels,WordPress,WordPress,-
1270222,Learning Path: Web Applications with Spring and Angular,https://www.udemy.com/learning-path-web-applications-with-spring-and-angular/,Expert Level,Web / FrontEnd,Angular,-
782194,Canvas image Creator HTML5 JavaScript project from Scratch,https://www.udemy.com/canvas-image-maker-html5-javascript-project-from-scratch/,Intermediate Level,Web / FrontEnd,-,javascript
707962,Javascript Essentials,https://www.udemy.com/javascript-essentials/,Beginner Level,Web / FrontEnd,-,javascript
364616,Learn how to quickly build websites using Wordpress,https://www.udemy.com/learn-how-to-quickly-build-websites-using-wordpress/,All Levels,WordPress,WordPress,-
933110,Develop a Professional OnePage WordPress site With No Coding,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/,Beginner Level,WordPress,WordPress,-
1158836,PHP Specialist (2017 Edition),https://www.udemy.com/php-specialist-2017/,Beginner Level,Backend,PHP,-
70640,Python Programming: Create an Digital Marketplace in Django,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,All Levels,Backend,Django ,-
1176460,Create Ajax Chat App with PHP & Mysql,https://www.udemy.com/create-ajax-chat-app-with-php-mysql/,Beginner Level,Data Analysis,SQL,-
736250,Mastering Thymeleaf with Spring,https://www.udemy.com/mastering-thymeleaf-with-spring/,All Levels,Java,Spring,-
934570,Wordpress Backup & Restore,https://www.udemy.com/wordpress-backup-restore/,All Levels,WordPress,WordPress,-
760306,Learn JavaScript Dynamic Interactive Projects for Beginners,https://www.udemy.com/learn-javascript-dynamic-interactive-projects-for-beginners/,Beginner Level,Web / FrontEnd,-,javascript
473338,Wordpress Security,https://www.udemy.com/easy-wordpress-security/,All Levels,WordPress,WordPress,-
14571,Learn HTML5 At Your Own Pace. Ideal for Beginners,https://www.udemy.com/learning-html5/,All Levels,Web / FrontEnd,-,HTML
713098,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,https://www.udemy.com/build-an-amazon-clone-nodejs-stripe-elasticsearch/,All Levels,Backend,Nodejs,-
701570,Build Real World Websites from Scratch using HTML5 and CSS3,https://www.udemy.com/web-development-html5-css3/,Beginner Level,Web / FrontEnd,-,HTML/CSS
807874,"Modern JavaScript: Building Real-World, Real-Time Apps",https://www.udemy.com/real-world-real-time-modern-javascript/,Intermediate Level,Web / FrontEnd,-,javascript
607056,JavaScript Introduction to Object Oriented JavaScript,https://www.udemy.com/javascript-introduction-to-object-oriented-javascript/,Beginner Level,Web / FrontEnd,-,javascript
587902,Core HTML How to get online quickly HTML to HTML5 ,https://www.udemy.com/web-development-introduction-html-html5-course/,Beginner Level,Web / FrontEnd,-,HTML
963412,Building Websites JavaScript and the DOM,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,Beginner Level,Web / FrontEnd,-,javascript
552198,Complete Login and Registration System in PHP and MYSQL,https://www.udemy.com/login-and-registration-system-in-php-and-mysql-step-by-step/,All Levels,Data Analysis,SQL,-
778112,HTML5 canvas Bootcamp for beginners 25 easy steps,https://www.udemy.com/html5-canvas-course-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML
26845,Advanced HTML5 Tutorial for Web Developers,https://www.udemy.com/advanced-html5-for-web-developers/,All Levels,Web / FrontEnd,-,HTML
641732,Css For Beginners,https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/,Beginner Level,Web / FrontEnd,-,CSS
913966,HTML : Beginner Guide to HTML writing,https://www.udemy.com/html-beginner-guide/,Beginner Level,Web / FrontEnd,-,HTML
326326,SharePoint 2013 Development using C# - Part I,https://www.udemy.com/sharepoint2013development/,All Levels,Backend,.NET,C#
436496,SAP Crystal Reports with ASP.Net (Step by step),https://www.udemy.com/sap-crystalreports-for-beginners/,Beginner Level,Backend,.NET,C#
821788,Angular 2 Fundamentals for Web Developers,https://www.udemy.com/angular-2-fundamentals-for-web-developers/,All Levels,Web / FrontEnd,Angular,-
1176686,Mastering Basic CSS Selectors.,https://www.udemy.com/mastering-basic-css-selectors/,Beginner Level,Web / FrontEnd,-,CSS
470412,"Essential HTML, CSS & HTML5 Training",https://www.udemy.com/essential-html-css-html5-training/,Beginner Level,Web / FrontEnd,-,HTML/CSS
758208,HTML 5 and CSS 3 - tricks and workarounds,https://www.udemy.com/html5-css3-tricks-and-workarounds/,All Levels,Web / FrontEnd,-,HTML/CSS
568524,WordPress Plugins Treasure Chest,https://www.udemy.com/best-wordpress-plugins-treasure-chest/,Intermediate Level,WordPress,WordPress,-
890810,Practical Understanding of PHP and MySQL,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,Beginner Level,Data Analysis,SQL,-
332252,"AngularJS for Beginners, Single-Page Applications Made Easy",https://www.udemy.com/angularjs-tutorial/,All Levels,Web / FrontEnd,Angular,-
431576,Building a Social Network in PHP & MySQL From Scratch,https://www.udemy.com/social-network-in-php-mysql/,All Levels,Data Analysis,SQL,-
716310,Create a Powerful Website with the Cool Bootstrap Framework,https://www.udemy.com/e107-tutorial-for-beginner-build-bootstrap-website/,All Levels,Web / FrontEnd,Bootstrap,-
467186,HTML5 and CSS3 -Start building beautiful websites,https://www.udemy.com/html5-and-css3-crash-course/,All Levels,Web / FrontEnd,-,HTML/CSS
494510,WordPress Plugin Tutorial,https://www.udemy.com/wordpress-plugin-tutorial/,Beginner Level,WordPress,WordPress,-
212624,Introduction to HTML,https://www.udemy.com/refactoru-intro-html/,Beginner Level,Web / FrontEnd,-,HTML
1259422,Learn JavaScript From Scratch:Become Top Rated Web Developer,https://www.udemy.com/learnjsandbecometopratedwebdeveloper/,All Levels,Web / FrontEnd,-,javascript
326244,"Installing Wordpress 4 - Installation, Registrars & Hosting",https://www.udemy.com/installing-wordpress-domain-registrars-and-web-hosting/,Beginner Level,WordPress,WordPress,-
573716,Learn PHP Programming for Absolute Beginners,https://www.udemy.com/learn-php-programming-for-absolute-beginners/,All Levels,Backend,PHP,-
1172166,WordPress for Beginners 2017 + Google AdSense Implementation,https://www.udemy.com/wordpress-tutorial-for-beginners-and-google-adsense-implementation/,All Levels,WordPress,WordPress,-
1021834,JavaScript for beginners in 1 hour,https://www.udemy.com/learn-javascript-in-1-hour-and-create-a-game-in-javascript/,Beginner Level,Web / FrontEnd,-,javascript
1210098,HTML5 and CSS for Beginner To Expert,https://www.udemy.com/html5-and-css-for-beginner-to-expert/,All Levels,Web / FrontEnd,-,HTML/CSS
581256,Django Tutorial: Build Your First App Fast & Free! ,https://www.udemy.com/create-your-first-django-website-fast-free/,Beginner Level,Backend,Django ,-
1189508,Create a social network using PHP Mysqli HTML Css and JQuery,https://www.udemy.com/create-a-social-network-using-php-mysqli-html-css-and-jquery/,Intermediate Level,Data Analysis,SQL,-
863976,PHP - Send and Receive Mobile Text Messages (SMS),https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,All Levels,Backend,PHP,-
681514,Complete PHP Course with OOP Start to Finish!,https://www.udemy.com/complete-object-oriented-programming-in-php-start-to-finish/,All Levels,Backend,PHP,-
864482,Coding Made Easy: HTML & CSS For Beginners,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML/CSS
339086,WordPress Security - The Ultimate Security Guide,https://www.udemy.com/wordpress-the-ultimate-security-guide/,All Levels,WordPress,WordPress,-
60792,Learn to Use jQuery UI Widgets,https://www.udemy.com/learn-to-use-jquery-ui-widgets/,Beginner Level,JavaScript Library,jQuery,-
948204,Web Building Starter Pack. Html Css and JQuery Animations,https://www.udemy.com/web-building-starter-pack-html-css-and-jquery-animations/,All Levels,JavaScript Library,jQuery,-
1191946,Getting Started with Angular 2+,https://www.udemy.com/getting-started-with-angular-2/,Beginner Level,Web / FrontEnd,Angular,-
82412,Intro to PHP Web Application Development with Symfony,https://www.udemy.com/symfony-development/,Beginner Level,Backend,PHP,-
18448,Learning CSS3 - A Comprehensive Tutorial For Web Developers,https://www.udemy.com/learning-css3/,All Levels,Web / FrontEnd,-,CSS
552258,Professional WordPress Theme Development from Scratch,https://www.udemy.com/photoshop-psd-to-wordpress-theme-development-from-scratch/,All Levels,WordPress,WordPress,-
1020722,PHP Zend Framework 1.11:Creating a CRUD Application,https://www.udemy.com/zend-framework-111creating-a-crud-application/,All Levels,Backend,PHP,-
752706,Write quicker HTML5 and CSS 3; productivity hacks with emmet,https://www.udemy.com/write-quicker-html5-and-css-3-productivity-hacks-with-emmet/,All Levels,Web / FrontEnd,-,HTML/CSS
633606,The Ultimate jQuery Course,https://www.udemy.com/essential-jquery-training/,All Levels,JavaScript Library,jQuery,-
461176,Build an Advanced Single Page with Bootstrap & WordPress,https://www.udemy.com/single-page-design-with-bootstrap-css-html5-js-parallax/,Intermediate Level,Web / FrontEnd,Bootstrap,-
1030774,Master all PHP ideas 2017 to build any project,https://www.udemy.com/master-all-php-ideas-2017-to-build-any-project/,Beginner Level,Backend,PHP,-
221920,A Beginner's Guide to the Meteor JavaScript Framework,https://www.udemy.com/meteorjs/,Beginner Level,Web / FrontEnd,-,javascript
416738,Create a Client Network by Hosting WordPress Sites,https://www.udemy.com/create-a-client-network-by-hosting-wordpress-sites/,Intermediate Level,WordPress,WordPress,-
576108,Introduction to PHP Slim Microframework,https://www.udemy.com/introduction-to-php-slim-microframework/,Intermediate Level,Backend,PHP,-
966794,"WordPress Development With NodeJS, Gulp, Composer & More",https://www.udemy.com/wordpress-development-with-nodejs-gulpjs-composer-sass-more/,Intermediate Level,Backend,Nodejs,-
1200874,Become PHP Facebook Developer: Password-Less Authentication,https://www.udemy.com/php-facebook-developer-password-less-authentication/,All Levels,Backend,PHP,-
780056,How To Create Your Very First Website With HTML and CSS,https://www.udemy.com/how-to-create-a-website-with-html-and-css/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1274210,Learn JSON for beginners with JavaScript,https://www.udemy.com/json-javascript-course/,Beginner Level,Web / FrontEnd,-,javascript
1249968,JQuery Basics - Learn JQuery From Scratch,https://www.udemy.com/jquery-basics-learn-jquery-from-scratch/,Beginner Level,JavaScript Library,jQuery,-
760752,JavaScript Basics for Beginners Introduction to coding,https://www.udemy.com/learn-javascript-for-beginners-introduction-to-coding-course/,Beginner Level,Web / FrontEnd,-,javascript
419318,AngularJS Masterclass - Deep Dive & Understand AngularJS,https://www.udemy.com/angularjs-masterclass/,All Levels,Web / FrontEnd,Angular,-
482834,HTML5 for beginners,https://www.udemy.com/html-complete-html-course-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1090194,All in one HTML CSS and JQuery,https://www.udemy.com/all-in-one-html-css-and-jquery/,All Levels,JavaScript Library,jQuery,-
41356,Create a Responsive Business Website with WordPress,https://www.udemy.com/creating-a-business-website-with-a-responsive-design/,All Levels,WordPress,WordPress,-
946310,PHP webservices,https://www.udemy.com/php-webservices/,All Levels,Backend,PHP,-
661780,JavaScript Promises: Applications in ES6 and AngularJS,https://www.udemy.com/javascript-promises-applications-in-es6-and-angularjs/,Beginner Level,Web / FrontEnd,Angular,-
772224,Professional CSS Flexbox,https://www.udemy.com/css-flexbox/,Intermediate Level,Web / FrontEnd,-,CSS
837950,Customizr - Learn WordPress with the ultimate creative theme,https://www.udemy.com/wpcustomizrcourse/,Beginner Level,WordPress,WordPress,-
737468,How To Create a Local Wordpress Environment,https://www.udemy.com/how-to-create-a-local-wordpress-environment/,Beginner Level,WordPress,WordPress,-
394832,Fun and creative web engineering with Python and Web2py,https://www.udemy.com/web-engineering-with-python-and-web2py/,All Levels,Python,Python,-
384318,WordPress for Beginners - Build Your First Website in 2017,https://www.udemy.com/from-novice-to-ninja-the-complete-wordpress-training-course/,Beginner Level,WordPress,WordPress,-
294408,Learn to Make an Animated Image Gallery using HTML5,https://www.udemy.com/learn-to-make-an-animated-image-gallery-using-html5/,Beginner Level,Web / FrontEnd,-,HTML/CSS
825752,Angular 2 - Superheroic Framework,https://www.udemy.com/marutiangular2/,Beginner Level,Web / FrontEnd,Angular,-
921560,For Free - Deploy Quickly Spring Boot on Heroku With MySQL,https://www.udemy.com/learn-quickly-deploying-spring-boot-app-on-heroku-with-mysql/,All Levels,Data Analysis,SQL,-
366608,Building Web Applications with Spring MVC,https://www.udemy.com/building-web-applications-with-spring-mvc/,All Levels,Java,Spring,-
527834,"HTML5, CSS3 & Bootstrap - How to Create a Responsive Website",https://www.udemy.com/html5-css3-bootstrap-how-to-create-a-responsive-website/,All Levels,Web / FrontEnd,Bootstrap,-
287010,HTML & CSS - Learn to build sleek websites ,https://www.udemy.com/html-css-learn-to-build-sleek-websites/,All Levels,Web / FrontEnd,-,HTML/CSS
1019918,Master Angular 2 - The No Nonsense Course,https://www.udemy.com/angular-2-tutorial/,Beginner Level,Web / FrontEnd,Angular,-
388286,CoffeeScript: The Good Parts—Write Better javaScript,https://www.udemy.com/coffeescript/,Beginner Level,Web / FrontEnd,-,javascript
909836,Ultimate JavaScript Strings,https://www.udemy.com/js-strings/,Beginner Level,Web / FrontEnd,-,javascript
328960,Your Own Site in 45 Min: The Complete Wordpress Course,https://www.udemy.com/wordpress-sites/,All Levels,WordPress,WordPress,-
407796,Redirect Your Visitors By Country Easily -Wordpress Tutorial,https://www.udemy.com/redirect-your-visitors-by-country-easily-wordpress-tutorial/,Beginner Level,WordPress,WordPress,-
947204,Learn W3.CSS,https://www.udemy.com/learn-w3css/,All Levels,Web / FrontEnd,-,CSS
697798,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",https://www.udemy.com/a-complete-guide-to-install-wordpress-php-on-cloud-server-aws-or-vps/,All Levels,Backend,PHP,-
30261,"Kids Coding -Introduction to HTML, CSS and JavaScript",https://www.udemy.com/kids-coding-introduction-to-html-css-and-javascript/,Beginner Level,Web / FrontEnd,-,javascript
726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/star-rating-project-ajax-with-json-response-from-php-mysql/,Beginner Level,Data Analysis,SQL,-
602702,Wordpress for beginners :Build Websites Fast without Coding ,https://www.udemy.com/wordpress-create-websites-fast-wo-coding-and-make-money/,All Levels,WordPress,WordPress,-
309820,ASP.Net MVC Quick Start,https://www.udemy.com/aspnet-mvc-quick-start/,Intermediate Level,Backend,.NET,C#
1163894,Build a Chatbot integrated Website using Bootstrap 4,https://www.udemy.com/build-a-chatbot-integrated-website-using-bootstrap-4/,All Levels,Web / FrontEnd,Bootstrap,-
320798,How To Create A WordPress Website Without Paying A Developer,https://www.udemy.com/wordpress-website-in-under-one-hour/,Beginner Level,WordPress,WordPress,-
611688,PSD to Bootstrap 3 for Beginners using HTML & CSS,https://www.udemy.com/psd-to-bootstrap/,Beginner Level,Web / FrontEnd,Bootstrap,-
652376,Learn Essential Javascript Fundamentals - Lite,https://www.udemy.com/learn-essential-javascript-fundamentals-lite/,All Levels,Web / FrontEnd,-,javascript
846210,Learn HTML in 2 hours!,https://www.udemy.com/learn-html5-in-2-hours/,Beginner Level,Web / FrontEnd,-,HTML
313484,Laravel 4 try and enjoy php coding,https://www.udemy.com/laravel-4-try-and-enjoy-php-coding/,Beginner Level,Backend,PHP,-
883706,Wordpress Beginner Tutorial: Build Your First Website,https://www.udemy.com/wordpress-beginner-tutorial-build-your-first-website/,Beginner Level,WordPress,WordPress,-
826366,Building a ASP.NET MVC 5 Membership Website,https://www.udemy.com/building-a-mvc-5-membership-website/,Intermediate Level,Backend,.NET,C#
1012040,Bootstrap Bootcamp - Responsive web development- 8 projects,https://www.udemy.com/bootstrap-bootcamp-with-projects/,All Levels,Web / FrontEnd,Bootstrap,-
123566,Learning Bootstrap 3 - Tutorial From Infinite Skills,https://www.udemy.com/bootstrap-3/,All Levels,Web / FrontEnd,Bootstrap,-
378924,"Learn animation using CSS3, Javascript and HTML5",https://www.udemy.com/animating-css-javascript/,All Levels,Web / FrontEnd,-,javascript
869448,Creating Interactive HTML5 Video,https://www.udemy.com/creating-interactive-html5-video/,Intermediate Level,Web / FrontEnd,-,HTML
1207382,Optimizing Wordpress for More Speed and Revenue,https://www.udemy.com/optimizing-wordpress-for-more-speed-and-revenue/,Intermediate Level,WordPress,WordPress,-
628430,JavaScript project Learn to create a memory Game and more,https://www.udemy.com/javascript-project-learn-to-create-a-memory-game-and-more/,Beginner Level,Web / FrontEnd,-,javascript
882128,The Complete JavaScript Bootcamp,https://www.udemy.com/the-complete-javascript-bootcamp/,All Levels,Web / FrontEnd,-,javascript
149042,JavaScript for Absolute Beginners,https://www.udemy.com/javascript-for-absolute-beginners/,Beginner Level,Web / FrontEnd,-,javascript
513958,Complete JavaScript Course for Beginners with Easy Examples,https://www.udemy.com/javascript-for-dummies-and-newbies/,All Levels,Web / FrontEnd,-,javascript
769390,Angular 2 Master Class with Alejandro Rangel,https://www.udemy.com/angular-2-master-class-with-alejandro-rangel/,All Levels,Web / FrontEnd,Angular,-
830834,Quick learning jQuery web development,https://www.udemy.com/quick-learning-jquery-web-development/,Intermediate Level,JavaScript Library,jQuery,-
564366,"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",https://www.udemy.com/ajax-in-javascript-and-jquery-with-php/,All Levels,Backend,PHP,-
1124280,PHP Tutorial: Learn PHP Basic Programming for Beginners,https://www.udemy.com/php-tutorial-beginners/,Beginner Level,Backend,PHP,-
1135712,Mastering Modern Web Development Using React,https://www.udemy.com/mastering-modern-web-development-using-react/,All Levels,Web / FrontEnd,React,-
823996,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",https://www.udemy.com/fullstack-javascript/,Beginner Level,Web / FrontEnd,-,javascript
533416,Build Powerful Websites & Blogs using WordPress - No Coding,https://www.udemy.com/powerful-websites-blogs-using-wordpress-no-coding/,Beginner Level,WordPress,WordPress,-
961508,Learn Spring Security 4 Basics - Hands On,https://www.udemy.com/learn-spring-security-4-basics-hands-on/,Beginner Level,Java,Spring,-
58653,How to Build a CMS with PHP,https://www.udemy.com/make-a-cms/,Beginner Level,Backend,PHP,-
152244,Responsive Web Design with HTML5 and CSS3 - Introduction,https://www.udemy.com/responsive-web-design-with-html5-and-css3-introduction/,Beginner Level,Web / FrontEnd,-,HTML/CSS
572270,Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,https://www.udemy.com/angularjs-webapi2-efcodefirst-web-app-on-3-tier-architecture/,Intermediate Level,Web / FrontEnd,Angular,-
653754,Css Positioning For Absolute Beginners: A Basic Introduction,https://www.udemy.com/learn-how-css-positioning-works-a/,Beginner Level,Web / FrontEnd,-,CSS
169144,How to easily Manage your WordPress Website,https://www.udemy.com/manage-wordpress-website/,Beginner Level,WordPress,WordPress,-
507992,Wordpress For Beginners: Create a Professional Website,https://www.udemy.com/learn-how-to-create-a-website-with-wordpress/,Beginner Level,WordPress,WordPress,-
554570,"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",https://www.udemy.com/build-a-portfolio-website-in-90-minutes-html-css-js/,All Levels,Web / FrontEnd,-,HTML/CSS
1031626,Bootstrap 4 Responsive Web Design and Development,https://www.udemy.com/bootstrap-4-responsive-web-design-and-development/,Beginner Level,Web / FrontEnd,Bootstrap,-
399640,Intro To HTML & CSS: Web Development For Beginners,https://www.udemy.com/intro-to-html-and-css-basics/,Beginner Level,Web / FrontEnd,-,HTML
50522,Become Exceptional in HTML and HTML5,https://www.udemy.com/become-exceptional-in-html-html5/,All Levels,Web / FrontEnd,-,HTML/CSS
